numero,nome,url,tipos,altura_cm,peso_kg,proximas_evolucoes,habilidades
743,Ribombee,https://pokemondb.net/pokedex/ribombee,"Bug, Fairy",0.2 m (0′08″),0.5 kg (1.1 lbs),[],"[{'nome': 'Honey Gather', 'desc': 'The Pokémon may gather Honey from somewhere.', 'efeito': 'Honey Gather has no effect in battle.', 'url': 'https://pokemondb.net/ability/honey-gather'}, {'nome': 'Shield Dust', 'desc': 'Prevents added effects.', 'efeito': 'Blocks the added effects of attacks taken.', 'url': 'https://pokemondb.net/ability/shield-dust'}, {'nome': 'Sweet Veil', 'desc': 'Prevents itself and ally Pokémon from falling asleep.', 'efeito': 'Sweet Veil prevents this Pokémon and its allies from falling asleep, for example from moves like Hypnosis.', 'url': 'https://pokemondb.net/ability/sweet-veil'}]"
744,Rockruff,https://pokemondb.net/pokedex/rockruff,Rock,0.5 m (1′08″),9.2 kg (20.3 lbs),"[{'numero': 745, 'nome': 'Lycanroc', 'url': 'https://pokemondb.net/pokedex/lycanroc'}, {'numero': 745, 'nome': 'Lycanroc', 'url': 'https://pokemondb.net/pokedex/lycanroc'}, {'numero': 745, 'nome': 'Lycanroc', 'url': 'https://pokemondb.net/pokedex/lycanroc'}]","[{'nome': 'Keen Eye', 'desc': 'Prevents loss of accuracy.', 'efeito': 'Keen Eye prevents the Pokémon from losing accuracy, for example from moves like Sand-Attack.', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'nome': 'Vital Spirit', 'desc': 'Prevents sleep.', 'efeito': 'Vital Spirit prevents the ability-bearer from falling asleep. This means that it also prevents the use of the move Rest.', 'url': 'https://pokemondb.net/ability/vital-spirit'}, {'nome': 'Steadfast', 'desc': 'Raises Speed each time the Pokémon flinches.', 'efeito': 'Raises Speed each time the Pokémon flinches.', 'url': 'https://pokemondb.net/ability/steadfast'}, {'nome': 'Own Tempo', 'desc': 'Prevents confusion.', 'efeito': 'Prevents the Pokémon from becoming confused.', 'url': 'https://pokemondb.net/ability/own-tempo'}]"
745,Lycanroc,https://pokemondb.net/pokedex/lycanroc,Rock,0.8 m (2′07″),25.0 kg (55.1 lbs),"[{'numero': 744, 'nome': 'Rockruff', 'url': 'https://pokemondb.net/pokedex/rockruff'}]","[{'nome': 'Keen Eye', 'desc': 'Prevents loss of accuracy.', 'efeito': 'Keen Eye prevents the Pokémon from losing accuracy, for example from moves like Sand-Attack.', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'nome': 'Sand Rush', 'desc': 'Boosts the Pokémon’s Speed in a sandstorm.', 'efeito': ""Sand Rush doubles the ability-bearer's Speed during a sandstorm."", 'url': 'https://pokemondb.net/ability/sand-rush'}, {'nome': 'Steadfast', 'desc': 'Raises Speed each time the Pokémon flinches.', 'efeito': 'Raises Speed each time the Pokémon flinches.', 'url': 'https://pokemondb.net/ability/steadfast'}, {'nome': 'Keen Eye', 'desc': 'Prevents loss of accuracy.', 'efeito': 'Keen Eye prevents the Pokémon from losing accuracy, for example from moves like Sand-Attack.', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'nome': 'Vital Spirit', 'desc': 'Prevents sleep.', 'efeito': 'Vital Spirit prevents the ability-bearer from falling asleep. This means that it also prevents the use of the move Rest.', 'url': 'https://pokemondb.net/ability/vital-spirit'}, {'nome': 'No Guard', 'desc': 'Ensures the Pokémon and its foe’s attacks land.', 'efeito': 'No Guard ensures that all attacks used by, and targeted at, the ability-bearer hit without fail.', 'url': 'https://pokemondb.net/ability/no-guard'}, {'nome': 'Tough Claws', 'desc': 'Powers up moves that make direct contact.', 'efeito': 'Tough Claws increases the power of moves that make contact.', 'url': 'https://pokemondb.net/ability/tough-claws'}]"
746,Wishiwashi,https://pokemondb.net/pokedex/wishiwashi,Water,0.2 m (0′08″),0.3 kg (0.7 lbs),[],"[{'nome': 'Schooling', 'desc': 'When it has a lot of HP, the Pokémon forms a powerful school. It stops schooling when its HP is low.', 'efeito': 'Schooling changes Wishiwashi into its School Form, if its HP is above 25% and Wishiwashi is at least level 20. If its HP falls below 25%, Wishiwashi will revert back to Solo Form.', 'url': 'https://pokemondb.net/ability/schooling'}, {'nome': 'Schooling', 'desc': 'When it has a lot of HP, the Pokémon forms a powerful school. It stops schooling when its HP is low.', 'efeito': 'Schooling changes Wishiwashi into its School Form, if its HP is above 25% and Wishiwashi is at least level 20. If its HP falls below 25%, Wishiwashi will revert back to Solo Form.', 'url': 'https://pokemondb.net/ability/schooling'}]"
747,Mareanie,https://pokemondb.net/pokedex/mareanie,"Poison, Water",0.4 m (1′04″),8.0 kg (17.6 lbs),"[{'numero': 748, 'nome': 'Toxapex', 'url': 'https://pokemondb.net/pokedex/toxapex'}]","[{'nome': 'Merciless', 'desc': 'The Pokémon’s attacks become critical hits if the target is poisoned.', 'efeito': ""The Pokémon's attacks become critical hits if the target is poisoned."", 'url': 'https://pokemondb.net/ability/merciless'}, {'nome': 'Limber', 'desc': 'Prevents paralysis.', 'efeito': 'The Pokémon is protected from paralysis.', 'url': 'https://pokemondb.net/ability/limber'}, {'nome': 'Regenerator', 'desc': 'Restores a little HP when withdrawn from battle.', 'efeito': 'A Pokémon with Regenerator restores 1⁄3 of its maximum HP when switching out.', 'url': 'https://pokemondb.net/ability/regenerator'}]"
748,Toxapex,https://pokemondb.net/pokedex/toxapex,"Poison, Water",0.7 m (2′04″),14.5 kg (32.0 lbs),[],"[{'nome': 'Merciless', 'desc': 'The Pokémon’s attacks become critical hits if the target is poisoned.', 'efeito': ""The Pokémon's attacks become critical hits if the target is poisoned."", 'url': 'https://pokemondb.net/ability/merciless'}, {'nome': 'Limber', 'desc': 'Prevents paralysis.', 'efeito': 'The Pokémon is protected from paralysis.', 'url': 'https://pokemondb.net/ability/limber'}, {'nome': 'Regenerator', 'desc': 'Restores a little HP when withdrawn from battle.', 'efeito': 'A Pokémon with Regenerator restores 1⁄3 of its maximum HP when switching out.', 'url': 'https://pokemondb.net/ability/regenerator'}]"
749,Mudbray,https://pokemondb.net/pokedex/mudbray,Ground,1.0 m (3′03″),110.0 kg (242.5 lbs),"[{'numero': 750, 'nome': 'Mudsdale', 'url': 'https://pokemondb.net/pokedex/mudsdale'}]","[{'nome': 'Own Tempo', 'desc': 'Prevents confusion.', 'efeito': 'Prevents the Pokémon from becoming confused.', 'url': 'https://pokemondb.net/ability/own-tempo'}, {'nome': 'Stamina', 'desc': 'Boosts the Defense stat when hit by an attack.', 'efeito': ""Stamina raises the bearer's Defense by one stage when it is attacked by any move."", 'url': 'https://pokemondb.net/ability/stamina'}, {'nome': 'Inner Focus', 'desc': 'Prevents flinching.', 'efeito': 'Inner Focus prevents the Pokémon from flinching, for example when attacked by a move like Headbutt.', 'url': 'https://pokemondb.net/ability/inner-focus'}]"
750,Mudsdale,https://pokemondb.net/pokedex/mudsdale,Ground,2.5 m (8′02″),920.0 kg (2028.3 lbs),[],"[{'nome': 'Own Tempo', 'desc': 'Prevents confusion.', 'efeito': 'Prevents the Pokémon from becoming confused.', 'url': 'https://pokemondb.net/ability/own-tempo'}, {'nome': 'Stamina', 'desc': 'Boosts the Defense stat when hit by an attack.', 'efeito': ""Stamina raises the bearer's Defense by one stage when it is attacked by any move."", 'url': 'https://pokemondb.net/ability/stamina'}, {'nome': 'Inner Focus', 'desc': 'Prevents flinching.', 'efeito': 'Inner Focus prevents the Pokémon from flinching, for example when attacked by a move like Headbutt.', 'url': 'https://pokemondb.net/ability/inner-focus'}]"
751,Dewpider,https://pokemondb.net/pokedex/dewpider,"Water, Bug",0.3 m (1′00″),4.0 kg (8.8 lbs),"[{'numero': 752, 'nome': 'Araquanid', 'url': 'https://pokemondb.net/pokedex/araquanid'}]","[{'nome': 'Water Bubble', 'desc': 'Lowers the power of Fire-type moves done to the Pokémon and prevents the Pokémon from getting a burn.', 'efeito': 'Water Bubble reduces damage taken from Fire-type moves by 50%, and doubles the power of Water-type moves used by the ability-bearer. It also prevents the Pokémon from being burned.', 'url': 'https://pokemondb.net/ability/water-bubble'}, {'nome': 'Water Absorb', 'desc': 'Changes water into HP.', 'efeito': 'A Pokémon with Water Absorb heals 1⁄4 of its maximum HP when hit by a Water-type attack.', 'url': 'https://pokemondb.net/ability/water-absorb'}]"
752,Araquanid,https://pokemondb.net/pokedex/araquanid,"Water, Bug",1.8 m (5′11″),82.0 kg (180.8 lbs),[],"[{'nome': 'Water Bubble', 'desc': 'Lowers the power of Fire-type moves done to the Pokémon and prevents the Pokémon from getting a burn.', 'efeito': 'Water Bubble reduces damage taken from Fire-type moves by 50%, and doubles the power of Water-type moves used by the ability-bearer. It also prevents the Pokémon from being burned.', 'url': 'https://pokemondb.net/ability/water-bubble'}, {'nome': 'Water Absorb', 'desc': 'Changes water into HP.', 'efeito': 'A Pokémon with Water Absorb heals 1⁄4 of its maximum HP when hit by a Water-type attack.', 'url': 'https://pokemondb.net/ability/water-absorb'}]"
753,Fomantis,https://pokemondb.net/pokedex/fomantis,Grass,0.3 m (1′00″),1.5 kg (3.3 lbs),"[{'numero': 754, 'nome': 'Lurantis', 'url': 'https://pokemondb.net/pokedex/lurantis'}]","[{'nome': 'Leaf Guard', 'desc': 'Prevents status problems in sunny weather.', 'efeito': 'Leaf Guard prevents the bearer from succumbing to major status ailments (sleep, burns, poisoning, paralysis or freezing) during sunny weather.', 'url': 'https://pokemondb.net/ability/leaf-guard'}, {'nome': 'Contrary', 'desc': 'Makes stat changes have an opposite effect.', 'efeito': 'Makes stat changes have an opposite effect.', 'url': 'https://pokemondb.net/ability/contrary'}]"
754,Lurantis,https://pokemondb.net/pokedex/lurantis,Grass,0.9 m (2′11″),18.5 kg (40.8 lbs),[],"[{'nome': 'Leaf Guard', 'desc': 'Prevents status problems in sunny weather.', 'efeito': 'Leaf Guard prevents the bearer from succumbing to major status ailments (sleep, burns, poisoning, paralysis or freezing) during sunny weather.', 'url': 'https://pokemondb.net/ability/leaf-guard'}, {'nome': 'Contrary', 'desc': 'Makes stat changes have an opposite effect.', 'efeito': 'Makes stat changes have an opposite effect.', 'url': 'https://pokemondb.net/ability/contrary'}]"
755,Morelull,https://pokemondb.net/pokedex/morelull,"Grass, Fairy",0.2 m (0′08″),1.5 kg (3.3 lbs),"[{'numero': 756, 'nome': 'Shiinotic', 'url': 'https://pokemondb.net/pokedex/shiinotic'}]","[{'nome': 'Illuminate', 'desc': 'Encounter rate increases.', 'efeito': 'Illuminate has no effect in battle.', 'url': 'https://pokemondb.net/ability/illuminate'}, {'nome': 'Effect Spore', 'desc': 'Leaves spores on contact.', 'efeito': 'Contact may poison or cause paralysis or sleep.', 'url': 'https://pokemondb.net/ability/effect-spore'}, {'nome': 'Rain Dish', 'desc': 'Slight HP recovery in rain.', 'efeito': 'A Pokémon with Rain Dish will recover 1⁄16 of its maximum HP during rain, after each turn.', 'url': 'https://pokemondb.net/ability/rain-dish'}]"
756,Shiinotic,https://pokemondb.net/pokedex/shiinotic,"Grass, Fairy",1.0 m (3′03″),11.5 kg (25.4 lbs),[],"[{'nome': 'Illuminate', 'desc': 'Encounter rate increases.', 'efeito': 'Illuminate has no effect in battle.', 'url': 'https://pokemondb.net/ability/illuminate'}, {'nome': 'Effect Spore', 'desc': 'Leaves spores on contact.', 'efeito': 'Contact may poison or cause paralysis or sleep.', 'url': 'https://pokemondb.net/ability/effect-spore'}, {'nome': 'Rain Dish', 'desc': 'Slight HP recovery in rain.', 'efeito': 'A Pokémon with Rain Dish will recover 1⁄16 of its maximum HP during rain, after each turn.', 'url': 'https://pokemondb.net/ability/rain-dish'}]"
757,Salandit,https://pokemondb.net/pokedex/salandit,"Poison, Fire",0.6 m (2′00″),4.8 kg (10.6 lbs),"[{'numero': 758, 'nome': 'Salazzle', 'url': 'https://pokemondb.net/pokedex/salazzle'}]","[{'nome': 'Corrosion', 'desc': 'The Pokémon can poison the target even if it’s a Steel or Poison type.', 'efeito': 'Corrosion allows the bearer to poison any Pokémon, including Steel and Poison types.', 'url': 'https://pokemondb.net/ability/corrosion'}, {'nome': 'Oblivious', 'desc': 'Prevents attraction.', 'efeito': 'Oblivious makes the Pokémon immune to gender-based moves and abilities, specifically Attract, Captivate and Cute Charm.', 'url': 'https://pokemondb.net/ability/oblivious'}]"
758,Salazzle,https://pokemondb.net/pokedex/salazzle,"Poison, Fire",1.2 m (3′11″),22.2 kg (48.9 lbs),[],"[{'nome': 'Corrosion', 'desc': 'The Pokémon can poison the target even if it’s a Steel or Poison type.', 'efeito': 'Corrosion allows the bearer to poison any Pokémon, including Steel and Poison types.', 'url': 'https://pokemondb.net/ability/corrosion'}, {'nome': 'Oblivious', 'desc': 'Prevents attraction.', 'efeito': 'Oblivious makes the Pokémon immune to gender-based moves and abilities, specifically Attract, Captivate and Cute Charm.', 'url': 'https://pokemondb.net/ability/oblivious'}]"
759,Stufful,https://pokemondb.net/pokedex/stufful,"Normal, Fighting",0.5 m (1′08″),6.8 kg (15.0 lbs),"[{'numero': 760, 'nome': 'Bewear', 'url': 'https://pokemondb.net/pokedex/bewear'}]","[{'nome': 'Fluffy', 'desc': 'Halves the damage taken from moves that make direct contact, but doubles that of Fire-type moves.', 'efeito': 'Fluffy reduces damage from contact moves by 50%, but Fire-type moves do double damage. Fire-type moves that make contact do regular damage.', 'url': 'https://pokemondb.net/ability/fluffy'}, {'nome': 'Klutz', 'desc': 'The Pokémon can’t use any held items.', 'efeito': ""The Pokémon can't use any held items."", 'url': 'https://pokemondb.net/ability/klutz'}, {'nome': 'Cute Charm', 'desc': 'Infatuates on contact.', 'efeito': 'If a Pokémon with Cute Charm is hit by a move that makes contact, there is a 30% chance the attacker will become infatuated. It will not infatuate Pokémon of the same gender, genderless Pokémon, nor those with the ability Oblivious.', 'url': 'https://pokemondb.net/ability/cute-charm'}]"
760,Bewear,https://pokemondb.net/pokedex/bewear,"Normal, Fighting",2.1 m (6′11″),135.0 kg (297.6 lbs),[],"[{'nome': 'Fluffy', 'desc': 'Halves the damage taken from moves that make direct contact, but doubles that of Fire-type moves.', 'efeito': 'Fluffy reduces damage from contact moves by 50%, but Fire-type moves do double damage. Fire-type moves that make contact do regular damage.', 'url': 'https://pokemondb.net/ability/fluffy'}, {'nome': 'Klutz', 'desc': 'The Pokémon can’t use any held items.', 'efeito': ""The Pokémon can't use any held items."", 'url': 'https://pokemondb.net/ability/klutz'}, {'nome': 'Unnerve', 'desc': 'Makes the foe nervous and unable to eat Berries.', 'efeito': 'Makes the foe nervous and unable to eat Berries.', 'url': 'https://pokemondb.net/ability/unnerve'}]"
761,Bounsweet,https://pokemondb.net/pokedex/bounsweet,Grass,0.3 m (1′00″),3.2 kg (7.1 lbs),"[{'numero': 762, 'nome': 'Steenee', 'url': 'https://pokemondb.net/pokedex/steenee'}, {'numero': 763, 'nome': 'Tsareena', 'url': 'https://pokemondb.net/pokedex/tsareena'}]","[{'nome': 'Leaf Guard', 'desc': 'Prevents status problems in sunny weather.', 'efeito': 'Leaf Guard prevents the bearer from succumbing to major status ailments (sleep, burns, poisoning, paralysis or freezing) during sunny weather.', 'url': 'https://pokemondb.net/ability/leaf-guard'}, {'nome': 'Oblivious', 'desc': 'Prevents attraction.', 'efeito': 'Oblivious makes the Pokémon immune to gender-based moves and abilities, specifically Attract, Captivate and Cute Charm.', 'url': 'https://pokemondb.net/ability/oblivious'}, {'nome': 'Sweet Veil', 'desc': 'Prevents itself and ally Pokémon from falling asleep.', 'efeito': 'Sweet Veil prevents this Pokémon and its allies from falling asleep, for example from moves like Hypnosis.', 'url': 'https://pokemondb.net/ability/sweet-veil'}]"
